,date,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode
194,2013-05-04,Huairou,98.4167,148.0,22.25,47.3333,847.9167,103.2071,18.0292,1007.8875,5.6333,0.0,1.8542,E
195,2013-05-05,Changping,177.5417,178.8333,38.9167,39.5,1118.5833,143.3333,20.8958,1007.3042,9.6417,0.0,1.2375,SSW
196,2013-05-05,Dongsi,183.3333,256.375,49.3333,77.1667,1603.875,115.1667,20.8125,1012.2208,10.55,0.0,1.35,SSW
197,2013-05-05,Huairou,137.1667,215.3333,37.9583,44.0417,1041.6667,135.4583,20.1083,1007.5042,9.1792,0.0,1.3083,NW
198,2013-05-06,Changping,220.5417,229.3333,35.8333,41.7083,1516.4167,157.8046,23.3917,1005.2958,10.8083,0.0,1.5375,SSW
199,2013-05-06,Dongsi,228.7917,262.2083,38.875,67.25,1685.25,157.1499,23.6667,1010.275,12.0542,0.0,1.4917,SW
200,2013-05-06,Huairou,208.2929,270.1683,32.7167,40.874,1379.5181,196.7232,22.35,1005.5208,11.9667,0.0,1.375,WNW
201,2013-05-07,Changping,145.0833,179.125,39.7917,55.2083,1208.125,138.5,23.425,1005.8833,10.2292,0.0,1.525,SSW
202,2013-05-07,Dongsi,169.0833,213.0833,52.0,74.4167,1537.375,161.2083,24.0875,1010.825,12.5042,0.0,1.5083,ENE
203,2013-05-07,Huairou,123.4474,251.7632,33.1049,49.9585,915.566,264.8678,22.4625,1006.2125,11.2833,0.0,1.3167,SSE
204,2013-05-08,Changping,168.7917,159.7083,58.75,54.3333,1554.0417,105.835,21.0792,1004.9375,10.5833,0.0,1.7167,S
205,2013-05-08,Dongsi,139.875,167.5833,56.9583,60.0,1601.875,103.8946,20.5542,1009.8958,10.5625,0.0,1.8125,E
206,2013-05-08,Huairou,113.9163,247.055,41.9847,49.8982,938.2075,245.7665,20.5042,1004.9083,9.9875,0.0,1.9083,SW
207,2013-05-09,Changping,50.0833,54.7917,11.2917,41.1667,441.6667,53.3958,17.6458,1000.6917,10.9042,0.0,1.4042,ESE
208,2013-05-09,Dongsi,40.8333,53.4167,12.1667,43.0,702.0833,67.4167,17.5875,1005.7208,10.8667,0.0,1.5167,ESE
209,2013-05-09,Huairou,104.3852,242.3469,50.8645,49.8379,960.8491,226.6651,16.9292,1000.8667,10.6625,0.0,1.4792,SW
210,2013-05-10,Changping,37.1667,60.3333,5.7917,34.375,208.3333,56.9583,21.6417,992.4833,-1.0,0.0,2.425,NNW
211,2013-05-10,Dongsi,54.0,98.1667,10.6667,44.0833,700.0,78.6667,22.1208,997.5583,2.775,0.0,2.8375,WSW
212,2013-05-10,Huairou,94.8541,237.6388,59.7443,49.7776,983.4906,207.5638,19.575,992.5417,3.3917,0.0,2.3833,NW
213,2013-05-11,Changping,22.4167,63.5,5.9583,31.75,184.6847,63.642,24.3917,986.6833,-4.2375,0.0,2.6667,NW
214,2013-05-11,Dongsi,47.875,136.4583,13.9583,57.5417,635.4167,63.1775,24.2458,991.4625,-0.3708,0.0,2.3792,WNW
215,2013-05-11,Huairou,85.323,232.9306,68.6241,49.7173,1006.1321,188.4624,22.5583,986.7958,-3.4792,0.0,2.6792,WNW
216,2013-05-12,Changping,54.5833,63.375,7.7083,38.4583,144.482,80.0417,23.1667,991.2042,-4.0958,0.0,1.4667,ESE
217,2013-05-12,Dongsi,81.75,93.0417,12.875,50.4167,610.4167,74.3958,22.4417,996.1,-2.6333,0.0,1.6,ESE
218,2013-05-12,Huairou,75.7919,228.2225,77.5039,49.657,1028.7736,169.3611,21.0167,991.4958,-2.5417,0.0,1.6417,W
219,2013-05-13,Changping,97.1667,113.0,38.0417,45.9583,1054.1667,97.75,22.45,993.4958,2.1167,0.0,1.5708,ENE
220,2013-05-13,Dongsi,111.0833,187.1667,70.0,70.3333,1878.875,95.1667,21.3792,998.3542,5.2292,0.0,1.5167,ENE
221,2013-05-13,Huairou,66.2608,223.5144,86.3838,49.5967,1051.4151,150.2597,21.375,993.525,3.9792,0.0,1.8625,WNW
222,2013-05-14,Changping,103.875,77.7917,6.5833,21.2083,308.3333,93.8614,24.9167,999.2375,0.0917,0.0,2.4875,NNW
223,2013-05-14,Dongsi,69.9167,126.375,12.875,43.75,874.875,95.375,24.6042,1003.9417,1.6417,0.0,2.5333,N
224,2013-05-14,Huairou,56.7297,218.8062,95.2636,49.5364,1074.0566,131.1584,22.7708,999.1875,1.5042,0.0,2.6542,NE
225,2013-05-15,Changping,49.625,114.375,35.0833,43.7917,916.5833,107.125,22.675,1007.0917,4.2833,0.0,1.7,ESE
226,2013-05-15,Dongsi,101.7083,152.75,52.5833,56.7083,1566.4583,106.5417,22.3167,1012.1,6.275,0.0,1.8333,E
227,2013-05-15,Huairou,49.3323,192.5542,71.4465,45.3251,1061.9497,140.6467,21.6458,1007.2667,5.0583,0.0,1.7792,ESE
228,2013-05-16,Changping,53.75,121.25,23.75,40.4167,868.6667,103.7124,21.4708,1007.5833,8.7792,0.0,1.8542,ESE
229,2013-05-16,Dongsi,58.2917,109.5833,33.2083,50.0833,1166.5417,102.4439,21.35,1012.675,9.1625,0.0,1.725,SE
230,2013-05-16,Huairou,49.4167,117.625,30.9577,43.3071,1031.2083,115.4686,20.3417,1007.9333,8.5042,0.0,1.7042,SE
231,2013-05-17,Changping,124.1667,157.0,26.4167,51.9167,1099.9167,88.8333,20.8917,1002.6667,11.8667,0.0,1.6542,ESE
232,2013-05-17,Dongsi,112.2083,135.375,42.75,51.25,1454.125,113.3333,21.0458,1007.6708,11.8292,0.0,1.6,ESE
233,2013-05-17,Huairou,109.4583,146.5417,37.75,51.6667,1268.5417,106.6258,19.6417,1003.0375,11.6833,0.0,1.2333,SW
234,2013-05-18,Changping,143.375,165.7917,20.0417,41.6667,1091.5833,82.5833,20.9125,997.1375,13.7042,0.0,1.9708,SE
235,2013-05-18,Dongsi,117.375,136.9583,38.625,44.0833,1385.375,110.2369,21.3167,1002.2708,13.2167,0.0,2.325,SW
236,2013-05-18,Huairou,135.4167,166.5,28.6047,55.699,1272.8333,79.4775,19.8292,997.6625,13.7167,0.0,1.7042,WNW
237,2013-05-19,Changping,51.9583,169.625,5.7917,23.7917,483.3333,64.7083,20.4625,991.7833,2.3875,0.0,3.4458,NNW
238,2013-05-19,Dongsi,62.3333,159.7083,13.5833,23.5833,708.3333,78.9583,20.6875,996.6333,3.1833,0.0,3.375,NW
239,2013-05-19,Huairou,43.3333,144.875,7.75,24.6667,464.5833,74.478,19.5917,991.8875,2.7375,0.0,3.8542,NW
240,2013-05-20,Changping,30.375,110.2083,7.1667,32.3333,341.6667,87.6667,22.8958,991.3625,-2.4792,0.0,2.725,SSW
241,2013-05-20,Dongsi,51.6667,131.2083,16.9167,38.3333,539.5833,78.0543,21.9,996.6625,-0.5208,0.0,2.8958,SW
242,2013-05-20,Huairou,30.2083,126.125,10.9523,39.2917,437.5,86.7247,20.0625,991.7667,-0.5958,0.0,2.3125,S
243,2013-05-21,Changping,81.4167,200.1667,29.0833,47.2083,891.625,118.4484,23.2083,990.775,8.0958,0.0,1.4042,SE
244,2013-05-21,Dongsi,118.5417,219.5833,58.3333,70.7917,1570.7292,116.2559,22.8917,995.4958,9.6417,0.0,1.675,E
245,2013-05-21,Huairou,72.25,213.75,37.7174,54.5164,1127.0,123.7838,22.1125,990.9667,8.75,0.0,1.375,WNW
246,2013-05-22,Changping,84.9583,152.2083,35.4583,40.8333,1179.0417,123.625,23.8458,1001.4958,6.8542,0.0,1.5958,NNE
247,2013-05-22,Dongsi,108.5833,117.75,39.4167,61.2083,1322.7917,93.0014,23.1208,1006.4458,5.7958,0.0,1.7833,ESE
248,2013-05-22,Huairou,74.875,184.4583,37.6416,46.1267,1468.6875,127.3545,22.9083,1001.675,7.3583,0.0,1.8583,SSE
249,2013-05-23,Changping,63.5833,123.75,24.9583,51.25,983.3333,91.7083,23.5333,1001.3125,5.7417,0.0,1.0792,ESE
250,2013-05-23,Dongsi,86.7083,127.1667,41.5,79.875,1745.3125,91.0467,23.0833,1006.075,8.6833,0.0,1.325,E
251,2013-05-23,Huairou,64.2292,119.875,32.5,44.25,1337.2083,110.0051,22.2125,1001.4667,8.0833,0.0,1.3875,WNW
252,2013-05-24,Changping,56.7083,102.4167,16.0,30.7083,862.3333,84.7083,24.975,1003.1375,9.4667,0.0,1.85,N
253,2013-05-24,Dongsi,137.875,159.1667,37.25,77.2083,1897.7292,83.4583,23.6208,1007.8292,13.9167,0.0042,1.5375,ENE
254,2013-05-24,Huairou,58.375,109.4583,17.8333,29.125,1299.8125,99.8958,23.0583,1003.1958,10.6917,0.0083,2.3208,NNE
255,2013-05-25,Changping,56.875,101.1667,23.1667,34.7083,810.3333,121.4792,25.1,1001.5333,11.4125,0.0,1.9,ESE
256,2013-05-25,Dongsi,74.6667,92.2083,32.125,53.0,1208.2917,98.9583,24.6,1006.4792,12.6167,0.0,1.6875,ESE
257,2013-05-25,Huairou,43.9583,110.375,17.75,33.0,845.7917,135.125,23.725,1001.7917,11.825,0.0,1.6833,SE
258,2013-05-26,Changping,92.0,109.625,41.5417,30.6667,895.7917,56.3333,21.475,999.9333,16.275,0.0875,2.2667,ESE
259,2013-05-26,Dongsi,99.3333,106.0417,45.4583,48.5417,1762.3333,55.3333,20.5792,1004.8042,17.1375,0.0708,2.1958,ESE
260,2013-05-26,Huairou,83.5417,118.9583,22.25,32.5,1208.3333,64.2917,21.0708,1000.15,17.0542,0.1333,1.7458,E
261,2013-05-27,Changping,47.25,44.9167,10.0,21.5833,379.1667,58.3173,18.5917,998.8208,15.1833,0.0625,0.9583,ESE
262,2013-05-27,Dongsi,67.0833,65.8333,11.875,41.8333,1206.125,60.9334,19.6208,1003.5167,16.1875,0.0042,1.2042,ENE
263,2013-05-27,Huairou,30.4583,35.5833,3.2083,16.2083,487.5,93.4002,19.0292,998.7625,15.625,0.0042,1.3333,W
264,2013-05-28,Changping,74.5833,75.0,11.3333,44.6667,629.1667,22.7917,19.7417,996.8208,14.0125,0.0167,0.8,N
265,2013-05-28,Dongsi,75.625,67.125,8.9167,56.7083,1179.0833,31.0833,20.525,1001.5875,16.4917,0.0208,1.7,WSW
266,2013-05-28,Huairou,79.3333,96.7917,3.9792,53.5417,960.4167,26.1158,19.9417,996.6833,15.6208,0.0167,1.3792,WSW
267,2013-05-29,Changping,16.2917,58.4167,11.2083,21.3743,158.3333,61.75,24.2083,1000.25,0.4167,0.0,3.2458,NW
268,2013-05-29,Dongsi,13.5833,46.0833,5.75,19.0417,354.1667,79.5417,25.0167,1005.1417,1.4167,0.0,3.4917,WNW
269,2013-05-29,Huairou,10.6667,43.625,3.125,16.1667,260.4167,77.5512,23.875,999.8125,0.7167,0.0,2.9417,WNW
270,2013-05-30,Changping,34.75,100.4583,18.0337,36.4736,483.3333,96.1419,25.9625,996.9208,3.5375,0.0,1.8667,S
271,2013-05-30,Dongsi,61.75,128.0417,24.75,64.7083,879.1667,102.5116,26.5667,1002.0083,6.225,0.0,2.8,SW
272,2013-05-30,Huairou,35.2083,119.2917,11.0417,40.0417,547.9167,113.1173,24.3208,997.2,5.3292,0.0,1.775,S
273,2013-05-31,Changping,96.9167,170.125,46.0,33.4583,1062.4167,147.7083,24.8042,993.6625,12.8125,0.0,1.4417,SSE
274,2013-05-31,Dongsi,92.6667,132.5833,46.4583,33.5417,1033.2917,150.4167,25.6542,998.6583,13.6333,0.0,1.8875,SW
275,2013-05-31,Huairou,79.375,173.0417,26.0,41.2083,989.5417,137.706,24.05,994.0458,12.4,0.0,1.5917,ESE
276,2013-06-01,Changping,58.0833,81.5833,14.4167,22.875,629.125,95.4167,25.4542,997.6458,5.725,0.0,1.3292,N
277,2013-06-01,Dongsi,74.25,109.375,21.125,49.0,810.375,97.7917,25.3042,1002.4958,8.3,0.0,1.55,ESE
278,2013-06-01,Huairou,58.3333,108.5,9.875,24.8333,706.25,105.0036,24.3417,997.7583,7.075,0.0,1.825,WNW
279,2013-06-02,Changping,167.2083,210.4583,73.1458,41.125,2291.375,77.0625,21.5458,996.1167,14.2625,0.0,1.1958,ESE
280,2013-06-02,Dongsi,160.5833,157.5833,47.625,51.0417,1766.375,110.4167,22.125,1000.7292,16.5208,0.0,1.8333,E
281,2013-06-02,Huairou,132.7917,217.2083,53.625,44.375,2558.0,73.0833,20.9542,996.2958,13.075,0.0,1.575,W
282,2013-06-03,Changping,121.5,139.8333,27.8333,34.0,1329.0417,136.375,26.1875,996.0167,13.1583,0.0,1.3083,N
283,2013-06-03,Dongsi,121.7917,129.4583,33.5833,52.0417,1603.9583,148.25,25.8292,1000.8958,13.4375,0.0,1.3417,E
284,2013-06-03,Huairou,103.4583,132.0833,7.9583,23.7917,1283.2083,125.8333,25.4167,996.1792,11.9375,0.0,1.8458,WNW
285,2013-06-04,Changping,134.7917,138.9583,33.0833,38.75,1949.5417,77.2917,20.6958,1003.125,16.4333,1.0125,1.2917,ESE
286,2013-06-04,Dongsi,123.375,125.25,49.0833,64.875,2058.125,96.125,20.9625,1007.7833,16.1792,0.4417,2.2625,ESE
287,2013-06-04,Huairou,91.0833,126.3333,11.5,29.9167,1408.125,99.0417,19.2833,1003.1833,16.3042,1.1167,1.3042,W
288,2013-06-05,Changping,130.7083,104.125,15.4167,38.5417,1845.5,23.7917,18.7,1003.3375,17.3375,0.1917,1.4917,E
289,2013-06-05,Dongsi,104.75,96.0417,18.4167,96.5417,1356.1667,37.2708,18.8542,1008.1625,18.0083,0.1583,1.5292,E
290,2013-06-05,Huairou,93.0417,99.9583,4.0,31.6667,1624.75,37.25,18.1292,1003.4292,18.1292,0.4875,0.9333,W
291,2013-06-06,Changping,110.25,102.75,19.1667,40.625,2076.7083,10.2292,19.2208,1001.5125,17.6875,0.0417,0.9125,E
292,2013-06-06,Dongsi,138.7917,108.4583,26.0417,109.0417,1799.875,14.375,19.4875,1006.2042,18.5333,0.0167,1.3125,E
293,2013-06-06,Huairou,95.6667,92.4583,4.7917,40.4167,1937.2917,9.1667,18.9708,1001.4958,18.9583,0.0583,0.8417,W
294,2013-06-07,Changping,123.2083,100.25,14.1458,44.1928,2108.1198,4.8383,20.0083,999.7833,18.85,1.2958,0.8708,N
295,2013-06-07,Dongsi,127.5417,139.375,12.5833,66.25,2803.6667,3.4167,20.4917,1004.4042,19.275,0.5417,1.2,E
296,2013-06-07,Huairou,98.625,108.0833,4.5417,37.7917,1687.4583,5.0,19.85,999.7875,19.85,0.6375,0.8125,W
297,2013-06-08,Changping,121.75,94.2917,13.7659,35.3735,2353.2135,4.4065,19.5792,999.0125,18.6958,0.0208,0.7042,E
298,2013-06-08,Dongsi,170.0833,192.875,8.0417,64.875,2879.0417,4.2917,20.4542,1003.6625,19.55,0.0417,0.8875,E
299,2013-06-08,Huairou,112.0417,124.7917,4.375,37.6875,1897.7083,5.4583,19.5292,999.0125,19.5292,0.1042,0.9833,W
300,2013-06-09,Changping,38.8333,31.0833,6.6065,31.5453,860.4167,16.703,18.25,1002.0583,16.4042,0.3292,0.9,NW
301,2013-06-09,Dongsi,51.3333,61.4167,6.9464,47.6879,1241.625,19.3825,18.3375,1006.5042,16.9958,0.5458,1.8542,NNW
302,2013-06-09,Huairou,35.7917,45.7083,2.0237,22.9576,812.1299,28.31,18.1542,1001.7875,17.7125,0.2792,1.2833,W
303,2013-06-10,Changping,8.9167,25.1667,3.0178,16.1016,414.5833,44.4208,20.6375,1003.6125,13.9042,0.0,0.9292,S
304,2013-06-10,Dongsi,24.0833,29.5833,4.0417,43.9583,887.4167,50.4583,20.6833,1008.4708,14.4833,0.0125,0.9458,E
305,2013-06-10,Huairou,16.0417,35.875,2.5347,26.7403,348.0392,35.3787,19.6125,1003.6625,15.3458,0.0042,1.0917,WNW
306,2013-06-11,Changping,5.375,59.1667,3.0595,22.0193,537.5,90.5746,21.2833,999.4458,13.7333,0.0,1.7833,E
307,2013-06-11,Dongsi,61.0833,77.8333,7.0348,49.11,875.2141,74.955,20.5458,1004.3625,14.9,0.425,1.3583,SE
308,2013-06-11,Huairou,46.0833,62.4167,3.6783,22.8094,339.7059,84.6188,20.0917,999.7208,14.6208,0.0,1.4583,WNW
309,2013-06-12,Changping,4.1875,66.9167,9.326,17.4189,808.1667,121.7116,22.0,998.9667,13.3833,0.0,1.475,E
310,2013-06-12,Dongsi,57.0417,64.75,21.0035,28.9045,901.614,127.681,21.725,1003.8917,14.175,0.0,1.6583,S
311,2013-06-12,Huairou,61.625,79.75,10.625,27.9583,520.8333,119.0833,20.4667,999.3542,14.175,0.0,1.2792,ESE
312,2013-06-13,Changping,30.1667,129.8333,29.665,22.375,1062.4583,150.8874,24.6125,999.375,15.0042,0.0,1.625,E
313,2013-06-13,Dongsi,111.25,129.0417,50.4441,45.5167,903.195,148.927,24.6958,1004.225,14.525,0.0,1.5625,ENE
314,2013-06-13,Huairou,107.9167,149.8333,24.75,34.25,808.3333,143.5417,23.3083,999.6417,15.4333,0.0,1.4833,WNW
315,2013-06-14,Changping,105.0,163.25,21.6707,40.6761,1034.7222,155.1226,26.4417,998.9542,12.5,0.0,2.2875,E
316,2013-06-14,Dongsi,112.5417,158.1667,37.5445,45.5167,904.776,182.6768,26.7125,1004.0125,11.9375,0.0,1.9833,S
317,2013-06-14,Huairou,128.25,211.3333,27.625,48.9167,695.8333,138.3125,24.5125,999.5833,14.2333,0.0,1.4167,ESE
318,2013-06-15,Changping,127.4167,161.9583,33.0592,35.6303,1429.6528,156.0113,25.5708,998.2875,15.1458,0.0,1.1125,ENE
319,2013-06-15,Dongsi,130.0,173.2917,52.2529,64.1734,906.357,156.5,25.7458,1002.9667,14.8417,0.0,1.4875,E
320,2013-06-15,Huairou,114.2917,188.8333,37.6667,42.2917,891.4583,128.7083,24.8583,998.5208,14.7375,0.0,1.0833,WNW
321,2013-06-16,Changping,167.25,152.75,16.6953,39.0958,1611.8036,73.9381,22.325,995.1125,18.35,0.1,0.6375,NNW
322,2013-06-16,Dongsi,178.125,173.2917,37.4612,73.044,907.9381,66.5833,22.6208,999.6083,19.0667,0.0667,1.3625,N
323,2013-06-16,Huairou,140.0417,165.0417,10.7083,31.25,885.4167,70.2917,21.5333,995.1667,19.1958,0.1375,0.9167,NNE
324,2013-06-17,Changping,62.25,51.9167,3.0118,24.3091,1010.1478,81.4221,26.2875,992.7208,16.6708,0.0,1.3208,E
325,2013-06-17,Dongsi,41.6667,43.8333,8.1515,32.1252,909.5191,105.4167,25.8625,997.5375,15.875,0.0,1.4708,ENE
326,2013-06-17,Huairou,18.0417,37.9167,4.75,26.4167,125.0,71.5417,25.225,992.7125,16.9875,0.0,1.1792,NW
327,2013-06-18,Changping,33.2917,58.2917,5.5802,22.6644,623.6111,138.3929,28.1708,988.9917,15.0083,0.0,1.4542,NE
328,2013-06-18,Dongsi,46.4583,82.8333,11.2217,63.3094,911.1001,93.4583,27.9583,993.7625,15.6333,0.0,1.775,SSW
329,2013-06-18,Huairou,39.4583,76.4167,8.2917,27.75,372.9167,103.75,26.5875,989.1958,16.8417,0.0,1.4167,NE
330,2013-06-19,Changping,38.0833,66.8333,9.9759,21.1907,579.1667,126.608,29.4458,993.7542,14.4,0.0,1.3583,N
331,2013-06-19,Dongsi,50.9583,86.4583,14.042,38.1003,912.6812,125.2917,29.1625,998.5333,14.6667,0.0,1.1958,ENE
332,2013-06-19,Huairou,33.375,71.0833,9.125,16.5833,947.8333,83.8923,27.95,993.9333,16.5708,0.0,1.05,W
333,2013-06-20,Changping,34.1667,78.2083,6.4223,39.6537,626.3889,96.2873,27.0917,998.5417,16.7667,0.0,0.9792,N
334,2013-06-20,Dongsi,74.375,130.0833,27.1439,79.836,914.2622,72.2917,27.5667,1003.1375,17.0917,0.0,1.1917,NE
335,2013-06-20,Huairou,18.1894,64.5833,4.5417,11.3125,962.5,63.4959,26.1083,998.5042,17.525,0.0,0.925,ENE
336,2013-06-21,Changping,28.8333,74.1667,11.1545,37.4714,638.1944,76.5082,26.8792,1000.2875,16.9625,0.0,1.5417,ESE
337,2013-06-21,Dongsi,60.2917,85.75,14.4228,61.2008,915.8432,72.8333,26.5667,1005.2083,17.2708,0.0,2.0,SW
338,2013-06-21,Huairou,19.8523,106.5,7.875,21.8333,1079.0417,59.7083,26.0917,1000.3417,17.1542,0.0,1.0542,SW
339,2013-06-22,Changping,29.8333,45.2083,3.3777,29.2912,562.5,31.6914,22.1833,999.6333,18.1333,0.2125,1.025,N
340,2013-06-22,Dongsi,52.5,44.2917,4.6053,44.7126,917.4242,51.8333,21.7167,1004.2875,18.7708,0.2542,1.1125,N
341,2013-06-22,Huairou,33.9167,77.4167,3.7083,25.375,504.1667,26.6667,21.5583,999.6708,19.9833,0.1542,0.8792,NE
342,2013-06-23,Changping,14.0833,42.2917,4.3836,21.2752,535.4167,97.2263,25.9167,994.7958,16.2875,0.0,1.3917,SSW
343,2013-06-23,Dongsi,61.2917,53.5833,9.4843,38.3141,919.0053,117.4974,25.9875,999.7,17.0792,0.0,1.2125,ENE
344,2013-06-23,Huairou,18.0833,60.25,3.125,21.0417,429.1667,65.6246,25.0667,994.925,16.7583,0.0,0.9542,WNW
345,2013-06-24,Changping,46.1667,114.9583,5.0417,23.75,1033.25,119.9847,24.325,993.6542,18.9125,0.1875,1.5125,E
346,2013-06-24,Dongsi,107.4167,98.875,9.3177,35.534,920.5863,135.2854,25.1708,998.2708,20.0708,0.175,1.675,S
347,2013-06-24,Huairou,166.125,225.125,6.5,23.5,1558.25,85.2083,23.7583,993.7542,20.5833,0.2833,1.025,ENE
348,2013-06-25,Changping,48.4792,81.7917,7.2476,28.578,975.947,55.2926,21.6917,991.8208,19.4917,0.0875,1.1958,E
349,2013-06-25,Dongsi,124.3333,103.7917,12.5664,53.3224,922.1673,50.4792,22.1417,996.3708,21.1375,0.1667,1.175,E
350,2013-06-25,Huairou,42.4583,79.2917,5.4583,9.9167,1295.7083,49.0,21.0417,991.8125,20.8083,0.1917,1.0083,W
351,2013-06-26,Changping,77.4167,106.3333,3.7485,30.9832,979.5455,127.3196,26.0708,988.3625,20.2583,0.0,1.3167,E
352,2013-06-26,Dongsi,166.0,131.0,11.6263,49.4516,923.7484,109.0417,26.0833,993.1833,21.7083,0.0042,1.5417,ESE
353,2013-06-26,Huairou,62.2917,111.2083,4.125,14.6667,1160.3333,70.6667,24.2625,988.6833,20.0375,0.0042,1.525,NE
354,2013-06-27,Changping,34.7917,71.0417,2.1063,33.6949,870.4545,119.7646,28.3,989.3417,18.575,0.0,1.4167,ESE
355,2013-06-27,Dongsi,118.3333,115.0,16.0055,51.6158,925.3294,132.875,28.0708,993.9958,18.8417,0.0,1.4208,N
356,2013-06-27,Huairou,7.75,68.2917,3.0833,11.9583,452.0833,55.9014,26.1083,989.6333,18.4667,0.0,1.1958,WNW
357,2013-06-28,Changping,204.7083,234.625,14.042,38.3654,761.3636,95.3369,24.9875,992.3375,21.1833,0.85,1.3958,E
358,2013-06-28,Dongsi,325.7083,304.2917,28.6195,63.1725,926.9104,81.875,25.0833,997.0292,22.7,0.0667,1.9042,ESE
359,2013-06-28,Huairou,157.3333,228.4167,7.7083,27.0,1693.5625,54.3918,24.5333,992.3583,22.775,2.025,1.0917,W
360,2013-06-29,Changping,99.5417,90.3333,3.1237,30.3245,652.2727,59.2531,22.9333,995.6625,20.4875,0.0375,0.95,NNW
361,2013-06-29,Dongsi,102.8333,91.8333,7.1043,54.9691,928.4914,55.3333,23.1208,1000.2,21.7333,0.0208,1.1375,ENE
362,2013-06-29,Huairou,47.6667,94.0417,4.7083,11.4583,1374.875,49.8333,22.6792,995.6125,22.0417,0.0083,1.0,WNW
363,2013-06-30,Changping,225.5417,191.125,7.2709,49.9906,543.1818,16.8192,24.3958,994.9333,22.5125,0.0375,0.8583,N
364,2013-06-30,Dongsi,204.7917,173.9167,16.1126,62.9929,930.0725,69.7917,25.6417,999.5208,23.1792,0.0,1.1,SSE
365,2013-06-30,Huairou,144.75,205.875,5.1367,35.5663,2197.5208,3.125,23.9583,995.05,23.9375,0.025,0.9583,NW
366,2013-07-01,Changping,188.2083,133.7083,7.616,29.6744,434.0909,34.2898,25.0,990.3042,22.7833,0.9417,1.0958,ESE
367,2013-07-01,Dongsi,162.125,134.2083,8.5561,64.8748,931.6535,31.7695,24.8792,994.85,23.6583,0.9042,1.6458,ENE
368,2013-07-01,Huairou,105.2083,150.375,5.1783,24.8814,1495.7083,2.5,24.6375,990.375,23.9792,0.0708,1.0125,ENE
369,2013-07-02,Changping,14.0417,20.5417,3.737,20.3403,349.8106,76.5088,28.9042,986.8625,17.1833,0.075,2.3375,WNW
370,2013-07-02,Dongsi,15.4167,23.125,1.5648,20.2135,933.2345,85.375,29.3375,991.3542,17.0875,0.7083,3.0083,WSW
371,2013-07-02,Huairou,3.2083,32.2917,3.25,10.5833,283.3333,82.1458,27.5833,986.4667,18.5625,0.475,1.6708,S
372,2013-07-03,Changping,21.0417,40.375,9.0947,22.8968,516.6667,76.6587,30.1417,987.1167,17.0042,0.0,1.2,N
373,2013-07-03,Dongsi,31.5417,57.2917,8.2943,51.7356,934.8155,68.4583,30.2167,991.4958,18.4875,0.0,1.4917,N
374,2013-07-03,Huairou,7.5833,41.25,3.75,12.6458,404.1667,64.7292,28.0208,987.0583,19.0,0.0,1.3583,E
375,2013-07-04,Changping,15.7083,37.3333,5.4641,19.1543,397.9167,68.825,28.3792,986.0583,16.7625,0.0625,1.3958,N
376,2013-07-04,Dongsi,26.1667,71.0417,6.6402,51.1283,936.3966,79.8333,28.8333,990.3458,18.1083,0.0042,1.7042,N
377,2013-07-04,Huairou,14.5833,46.6667,3.2917,9.5625,383.3333,62.5,26.3042,986.0542,18.9875,0.0667,1.3458,ENE
378,2013-07-05,Changping,17.9583,33.75,7.5833,18.0833,470.8333,80.8333,29.9375,989.3417,17.05,0.0,1.2375,NNE
379,2013-07-05,Dongsi,18.8333,35.5,4.9742,37.4416,937.9776,92.1667,29.8208,994.1083,16.5333,0.0,1.7,NNE
380,2013-07-05,Huairou,14.125,37.6667,3.875,6.9167,379.1667,86.0,27.4708,989.5375,18.9667,0.0,1.1708,NW
381,2013-07-06,Changping,54.9583,95.0417,10.3333,22.6875,814.5,146.6836,28.7042,992.1167,19.4208,0.4667,1.9,S
382,2013-07-06,Dongsi,53.5,94.0,15.1487,52.0863,939.5586,138.2917,29.9875,996.825,19.4958,0.4333,1.8417,ENE
383,2013-07-06,Huairou,54.5417,105.625,11.9167,12.3958,833.25,158.2083,28.3792,992.3,19.5542,0.0,1.2917,ESE
384,2013-07-07,Changping,73.125,77.4583,5.6667,16.0,770.8333,128.4167,26.9375,991.5125,21.1083,0.0,1.5667,S
385,2013-07-07,Dongsi,90.875,97.125,8.2884,29.6872,941.1397,150.8542,28.1083,996.1167,22.7667,0.2208,1.5083,SSE
386,2013-07-07,Huairou,103.0,140.875,11.5417,13.75,991.5417,148.25,26.6875,991.5917,22.3375,0.6875,1.0458,WSW
387,2013-07-08,Changping,73.2917,66.375,3.125,21.1667,847.9167,100.9583,26.0042,993.5708,22.6542,0.2333,1.0458,ESE
388,2013-07-08,Dongsi,98.5417,76.7917,4.4863,45.3799,942.7207,100.25,25.2833,998.3542,23.8583,1.8875,0.9417,ENE
389,2013-07-08,Huairou,68.1667,76.7917,3.0833,9.9792,783.3333,123.625,25.6333,993.6375,23.8875,0.0292,0.9458,SSW
390,2013-07-09,Changping,73.9167,45.625,3.125,30.5,837.5,25.7083,24.6042,994.675,22.625,0.1,0.8083,N
391,2013-07-09,Dongsi,94.2917,51.2917,3.5819,62.3086,944.3017,38.7083,24.3708,999.3208,23.6542,0.525,0.8958,N
